,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers
57,Abyss Actor - Evil Heel,Pendulum Effect Monster,"[ Pendulum Effect ]
Once per turn: You can Tribute 1 ""Abyss Actor"" monster, then target 1 face-up monster your opponent controls; it loses ATK equal to the original ATK of the Tributed monster, until the end of this turn (even if this card leaves the field).
----------------------------------------
[ Monster Effect ]
If this card is Normal or Special Summoned: You can target 1 face-up monster your opponent controls; it loses 1000 ATK for each ""Abyss Actor"" monster you currently control, until the end of this turn. When this card destroys an opponent's monster by battle: You can target 1 ""Abyss Script"" Spell Card in your Graveyard; Set that card.",3000.0,2000.0,8.0,Fiend,DARK,1.0,Abyss Actor,,
58,Abyss Actor - Extras,Pendulum Effect Monster,"[ Pendulum Effect ]
If your opponent controls a monster: You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Abyss Actor - Extras"" once per turn.
----------------------------------------
[ Monster Effect ]
You can Tribute this card; place 1 ""Abyss Actor"" Pendulum Monster from your Deck in your Pendulum Zone, also for the rest of this turn, you cannot Special Summon monsters, except ""Abyss Actor"" monsters, nor activate the Pendulum Effect of ""Abyss Actor - Extras"". You can only use this effect of ""Abyss Actor - Extras"" once per turn.",100.0,100.0,1.0,Fiend,DARK,3.0,Abyss Actor,,
59,Abyss Actor - Funky Comedian,Pendulum Effect Monster,"[ Pendulum Effect ]
Once per turn: You can Tribute 1 ""Abyss Actor"" monster, then target 1 ""Abyss Actor"" monster you control; it gains ATK equal to the original ATK of the Tributed monster, until the end of this turn (even if this card leaves the field).
----------------------------------------
[ Monster Effect ]
If this card is Normal or Special Summoned: You can make this card gain 300 ATK for each ""Abyss Actor"" monster you currently control, until the end of this turn. You can target 1 other ""Abyss Actor"" monster you control; it gains ATK equal to this card's current ATK, until the end of this turn. This card cannot attack the turn this effect is activated. You can only use this effect of ""Abyss Actor - Funky Comedian"" once per turn.",300.0,200.0,1.0,Fiend,DARK,8.0,Abyss Actor,,
60,Abyss Actor - Hyper Director,Link Monster,"1 ""Abyss Actor"" Pendulum Monster
You can target 1 card in your Pendulum Zone; Special Summon it, then place 1 ""Abyss Actor"" Pendulum Monster with a different name, from your Deck or face-up Extra Deck, to your Pendulum Zone, also you cannot Normal or Special Summon monsters for the rest of this turn, except ""Abyss Actor"" monsters. You can only use this effect of ""Abyss Actor - Hyper Director"" once per turn.",800.0,,,Fiend,DARK,,Abyss Actor,1.0,['Bottom']
61,Abyss Actor - Leading Lady,Pendulum Effect Monster,"[ Pendulum Effect ]
Once per turn, when you take battle damage from an opponent's attacking monster: You can activate 1 of these effects;
●That opponent's monster loses ATK equal to the damage you took (even if this card leaves the field).
●Add 1 face-up ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand with ATK less than or equal to the damage you took.
----------------------------------------
[ Monster Effect ]
Once per turn, when battle damage is inflicted: You can target 1 face-up monster your opponent controls; it loses ATK equal to that battle damage. When this card is destroyed by battle, or if this card in its owner's Monster Zone is destroyed by an opponent's card effect: You can Set 1 ""Abyss Script"" Spell directly from your Deck.",1500.0,1000.0,4.0,Fiend,DARK,2.0,Abyss Actor,,
62,Abyss Actor - Liberty Dramatist,Pendulum Effect Monster,"[ Pendulum Effect ] When a monster declares an attack: You can discard 1 card; Special Summon this card to your opponent's field. You can only use this effect of ""Abyss Actor - Liberty Dramatist"" once per turn.
[ Monster Effect ] If this card is Special Summoned from the Pendulum Zone: This card's owner reveals 3 ""Abyss Script"" Spells from their Deck, their opponent randomly picks 1 of them for this card's owner to Set to their field (but it is destroyed during the End Phase), also the rest are shuffled back into the Deck. If this card is destroyed: You can shuffle 1 ""Abyss Script"" Spell from your GY into the Deck. You can only use each effect of ""Abyss Actor - Liberty Dramatist"" once per turn.",1500.0,1500.0,4.0,Fiend,DARK,8.0,Abyss Actor,,
63,Abyss Actor - Mellow Madonna,Pendulum Effect Monster,"[ Pendulum Effect ] You can pay 1000 LP; add 1 ""Abyss Actor"" Pendulum Monster from your Deck to your hand, except ""Abyss Actor - Mellow Madonna"", also you cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" Pendulum Monsters (even if this card leaves the field). You can only use this effect of ""Abyss Actor - Mellow Madonna"" once per turn.
[ Monster Effect ] Gains 100 ATK for each ""Abyss Script"" Spell in your GY. You can only use each of the following effects of ""Abyss Actor - Mellow Madonna"" once per turn.
● When a Pendulum Monster you control is destroyed by battle: You can Special Summon this card from your hand.
● If an ""Abyss Script"" Spell Card or effect is activated: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" Pendulum Monster from your Deck, but return it to the hand during the End Phase.",1800.0,2500.0,7.0,Fiend,DARK,0.0,Abyss Actor,,
64,Abyss Actor - Sassy Rookie,Pendulum Effect Monster,"[ Pendulum Effect ]
If an ""Abyss Actor"" monster(s) you control would be destroyed by battle or an opponent's card effect, you can destroy this card instead.
----------------------------------------
[ Monster Effect ]
The first time this card would be destroyed by battle or card effect each turn, it is not destroyed. If this card is destroyed by battle, or if this card in its owner's Monster Zone is destroyed by an opponent's card effect: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" monster from your Deck, except ""Abyss Actor - Sassy Rookie"". If this card in the Pendulum Zone is destroyed: You can target 1 Level 4 or lower monster your opponent controls; destroy it.",1700.0,1000.0,4.0,Fiend,DARK,2.0,Abyss Actor,,
65,Abyss Actor - Super Producer,Link Monster,"2 monsters, including a Fiend monster
During the Main Phase (Quick Effect): You can target 1 face-up card you control; destroy it, then you can apply 1 of these effects.
● Place 1 ""Abyss Playhouse - Fantastic Theater"" from your Deck in your Field Zone.
● Place 1 ""Abyss Actor"" Pendulum Monster from your Deck in your Pendulum Zone.
You can only use this effect of ""Abyss Actor - Super Producer"" once per turn.",1600.0,,,Fiend,DARK,,Abyss Actor,2.0,"['Bottom-Left', 'Bottom-Right']"
66,Abyss Actor - Superstar,Pendulum Effect Monster,"[ Pendulum Effect ]
Once per turn: You can Tribute 1 ""Abyss Actor"" monster, then target 1 ""Abyss Script"" Spell in your GY; add it to your hand.
----------------------------------------
[ Monster Effect ]
When Normal or Special Summoned, your opponent's Spell/Trap Cards and effects cannot be activated. Once per turn: You can Set 1 ""Abyss Script"" Spell directly from your Deck, but it is sent to the GY during the End Phase.",2500.0,1800.0,7.0,Fiend,DARK,3.0,Abyss Actor,,
67,Abyss Actor - Trendy Understudy,Pendulum Effect Monster,"[ Pendulum Effect ]
When you Pendulum Summon a monster: You can add 1 face-up Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand.
----------------------------------------
[ Monster Effect ]
If you have 2 ""Abyss Actor"" cards in your Pendulum Zones: You can Tribute this card; Special Summon 1 Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your hand or face-up from your Extra Deck. You can only use this effect of ""Abyss Actor - Trendy Understudy"" once per turn.",700.0,700.0,2.0,Fiend,DARK,8.0,Abyss Actor,,
68,Abyss Actor - Twinkle Little Star,Pendulum Effect Monster,"[ Pendulum Effect ]
You cannot Pendulum Summon monsters, except ""Abyss Actor"" monsters. This effect cannot be negated. Once per turn: You can target 1 ""Abyss Actor"" monster you control; this turn, it can make up to 3 attacks on monsters during each Battle Phase, also other monsters you control cannot attack for the rest of this turn (even if this card leaves the field).
----------------------------------------
[ Monster Effect ]
Cannot be destroyed by battle during your turn. This card can make up to 3 attacks on monsters during each Battle Phase.",1000.0,1000.0,4.0,Fiend,DARK,9.0,Abyss Actor,,
69,Abyss Actor - Wild Hope,Pendulum Effect Monster,"[ Pendulum Effect ]
Once per turn: You can target 1 ""Abyss Actor"" card in your other Pendulum Zone; its Pendulum Scale becomes 9 until the end of this turn, also you cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" monsters (even if this card leaves the field).
----------------------------------------
[ Monster Effect ]
Once per turn: You can make this card gain 100 ATK for each ""Abyss Actor"" monster you currently control with different names, until the end of this turn. If this card is destroyed by battle or card effect: You can add 1 ""Abyss Actor"" card from your Deck to your hand, except ""Abyss Actor - Wild Hope"". You can only use this effect of ""Abyss Actor - Wild Hope"" once per turn.",1600.0,1200.0,4.0,Fiend,DARK,2.0,Abyss Actor,,
73,Abyss Dweller,XYZ Monster,"2 Level 4 monsters
While this card has a material attached that was originally WATER, all WATER monsters you control gain 500 ATK. Once per turn (Quick Effect): You can detach 1 material from this card; your opponent cannot activate any card effects in their GY this turn.",1700.0,1400.0,4.0,Sea Serpent,WATER,,,,
74,Abyss Flower,Normal Monster,A rarely seen flower that blossoms quietly on the edge of darkness.,750.0,400.0,2.0,Plant,EARTH,,,,
75,Abyss Keeper,Link Monster,"2 WATER monsters
Cannot be used as Link Material the turn it is Link Summoned. If this card is Link Summoned: You can Special Summon 1 Fish monster from your hand to your zone this card points to. You can target 1 other Fish monster you control and 1 card your opponent controls; banish those cards. You can only use each effect of ""Abyss Keeper"" once per turn.",1500.0,,,Fish,WATER,,,2.0,"['Bottom-Left', 'Bottom-Right']"
85,Abyss Shark,Effect Monster,"If all monsters you control are WATER monsters (min. 1): You can activate this effect; you cannot Special Summon monsters for the rest of this turn, except WATER monsters, also the next battle damage your opponent takes this turn from a battle involving your ""Number"" monster and another monster is doubled, also Special Summon this card from your hand, and if you do, add 1 Level 3, 4, or 5 Fish monster from your Deck to your hand, except ""Abyss Shark"". You can only use this effect of ""Abyss Shark"" once per turn. If this card is used for the Xyz Summon of a ""Number"" monster, it can be treated as a Level 3 or 4 monster.",1200.0,700.0,5.0,Fish,WATER,,,,
86,Abyss Soldier,Effect Monster,Once per turn: You can discard 1 WATER monster to the Graveyard to target 1 card on the field; return it to the hand.,1800.0,1300.0,4.0,Aqua,WATER,,,,
88,Abyss Warrior,Effect Monster,"Once per turn: You can discard 1 WATER monster to the Graveyard, then target 1 monster in either player's Graveyard; return that target to either the top or bottom of the Deck.",1800.0,1300.0,4.0,Aqua,WATER,,,,
97,Abyssal Kingshark,Effect Monster,"Once per turn, if this card would be destroyed by an effect that does not target it, it is not destroyed.",1700.0,600.0,4.0,Fish,WATER,,,,
98,Accel Synchro Stardust Dragon,Synchro Monster,"1 Tuner + 1+ non-Tuner monsters
If this card is Synchro Summoned: You can Special Summon 1 Level 2 or lower Tuner from your GY. During the Main Phase (Quick Effect): You can Tribute this card; Special Summon 1 ""Stardust Dragon"" from your Extra Deck (this is treated as a Synchro Summon), then, immediately after this effect resolves, Synchro Summon 1 Synchro Monster using monsters you control as material. This turn, the monsters Synchro Summoned by this effect are unaffected by your opponent's activated effects. You can only use each effect of ""Accel Synchro Stardust Dragon"" once per turn.",2500.0,2000.0,8.0,Dragon,WIND,,Stardust,,
99,Accel Synchron,Synchro Tuner Monster,"1 Tuner + 1+ non-Tuner monsters
Once per turn: You can send 1 ""Synchron"" monster from your Deck to the GY, then activate 1 of these effects;
● Increase this card's Level by the Level of the sent monster.
● Reduce this card's Level by the Level of the sent monster.
During your opponent's Main Phase, you can (Quick Effect): Immediately after this effect resolves, Synchro Summon using this card you control. You can only Synchro Summon ""Accel Synchron"" once per turn.",500.0,2100.0,5.0,Machine,DARK,,Synchron,,
101,Accesscode Talker,Link Monster,"2+ Effect Monsters
Your opponent cannot activate cards or effects in response to this card's effect activations. If this card is Link Summoned: You can target 1 Link Monster that was used as material for its Link Summon; this card gains ATK equal to that monster's Link Rating x 1000. You can banish 1 Link Monster from your field or GY; destroy 1 card your opponent controls, also for the rest of this turn, you cannot banish monsters with that same Attribute to activate this effect of ""Accesscode Talker"".",2300.0,,,Cyberse,DARK,,Code Talker,4.0,"['Top', 'Left', 'Bottom', 'Right']"
103,Achacha Archer,Effect Monster,When this card is Normal or Flip Summoned: Inflict 500 damage to your opponent.,1200.0,600.0,3.0,Warrior,FIRE,,,,
104,Achacha Chanbara,Effect Monster,"During either player's turn, when a card or effect is activated that will inflict damage when it resolves: You can Special Summon this card from your hand, and if you do, inflict 400 damage to your opponent.",1400.0,400.0,3.0,Warrior,FIRE,,,,
105,Achichi @Ignister,Effect Monster,"If this card is Normal or Special Summoned: You can add 1 Level 4 or lower ""@Ignister"" monster from your Deck to your hand, except ""Achichi @Ignister"". At the start of the Damage Step, when your Cyberse monster battles: You can banish this card from your GY; destroy that monster you control. You can only use each effect of ""Achichi @Ignister"" once per turn.",800.0,800.0,2.0,Cyberse,FIRE,,@Ignister,,
106,Acid Crawler,Normal Monster,A giant caterpillar that secretes an acid mist that melts anything.,900.0,700.0,3.0,Insect,EARTH,,,,
110,Acorno,Effect Monster,"During your Main Phase: You can send 1 ""Pinecono"" from your hand to the Graveyard, and Special Summon this card from the hand.",200.0,400.0,1.0,Plant,EARTH,,,,
111,Acrobat Monkey,Normal Monster,An autonomous monkey type robot which was developed with cutting-edge technology. It moves very acrobatically.,1000.0,1800.0,3.0,Machine,EARTH,,,,
112,Acrobatic Magician,Pendulum Effect Monster,"[ Pendulum Effect ]
When a monster(s) you control is destroyed by a card effect (except during the Damage Step): You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Acrobatic Magician"" once per turn.
----------------------------------------
[ Monster Effect ]
If the activation of a Spell/Trap Card is negated (except during the Damage Step): You can Special Summon this card from your hand. When this card is destroyed by battle: You can place this card in your Pendulum Zone.",800.0,2300.0,5.0,Spellcaster,DARK,2.0,,,
115,Ad Libitum of Despia,Effect Monster,"During your Main Phase: You can make all monsters currently on the field gain ATK equal to their own Level x 100, until the end of the opponent's turn. If this card in your hand or field is used as Fusion Material, and sent to the GY or banished: You can target 1 of your ""Despia"" monsters or Level 8 or higher Fusion Monsters, that is banished or in your GY, except ""Ad Libitum of Despia""; Special Summon it. You can only use each effect of ""Ad Libitum of Despia"" once per turn.",1500.0,2000.0,8.0,Fairy,DARK,,Despia,,
116,Adamancipator Analyzer,Tuner Monster,"If only your opponent controls a monster: You can Special Summon this card from your hand. During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Level 4 or lower non-Tuner Rock monster, also place the rest on the bottom of your Deck in any order. You can only use each effect of ""Adamancipator Analyzer"" once per turn.",1500.0,700.0,4.0,Rock,EARTH,,Adamancipator,,
117,Adamancipator Crystal - Dragite,Effect Monster,"If this card is Special Summoned by the effect of an ""Adamancipator"" card: You can draw 1 card. If this card is in your GY: You can target 1 WATER Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of ""Adamancipator Crystal - Dragite"" once per turn.",0.0,2200.0,4.0,Rock,WATER,,Adamancipator,,
118,Adamancipator Crystal - Leonite,Effect Monster,"If this card is Special Summoned by the effect of an ""Adamancipator"" card: You can place 1 ""Adamancipator"" card from your hand or GY on top of the Deck. If this card is in your GY: You can target 1 FIRE Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of ""Adamancipator Crystal - Leonite"" once per turn.",0.0,2200.0,4.0,Rock,FIRE,,Adamancipator,,
119,Adamancipator Crystal - Raptite,Effect Monster,"If this card is Special Summoned by the effect of an ""Adamancipator"" card: You can place 1 Rock monster from your hand or GY on top of the Deck. If this card is in your GY: You can target 1 WIND Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of ""Adamancipator Crystal - Raptite"" once per turn.",0.0,2200.0,4.0,Rock,WIND,,Adamancipator,,
123,Adamancipator Researcher,Tuner Monster,"If you control a Rock monster, except ""Adamancipator Researcher"": You can Special Summon this card from your hand. During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Level 4 or lower non-Tuner Rock monster, also place the rest on the bottom of your Deck in any order. You can only use each effect of ""Adamancipator Researcher"" once per turn.",100.0,2100.0,2.0,Rock,EARTH,,Adamancipator,,
125,Adamancipator Risen - Dragite,Synchro Monster,"1 Tuner + 1+ non-Tuner monsters
During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can return cards your opponent controls to the hand, up to the number of excavated Rock monsters, also place the excavated cards on the bottom of your Deck in any order. When your opponent activates a Spell/Trap Card or effect, while a WATER monster is in your GY (Quick Effect): You can negate the activation, and if you do, destroy it. You can only use each effect of ""Adamancipator Risen - Dragite"" once per turn.",3000.0,2200.0,8.0,Rock,WATER,,Adamancipator,,
126,Adamancipator Risen - Leonite,Synchro Monster,"1 Tuner + 1+ non-Tuner monsters
During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can add 1 excavated ""Adamancipator"" card to your hand, also place the rest on the bottom of your Deck in any order. During your opponent's turn, if a FIRE monster is in your GY (Quick Effect): You can target 1 Rock monster in your GY; Special Summon it. You can only use each effect of ""Adamancipator Risen - Leonite"" once per turn.",2400.0,2200.0,6.0,Rock,FIRE,,Adamancipator,,
127,Adamancipator Risen - Raptite,Synchro Monster,"1 Tuner + 1+ non-Tuner monsters
During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Rock monster in Defense Position, also place the rest on the bottom of your Deck in any order. During your opponent's turn, if a WIND monster is in your GY (Quick Effect): You can target 1 card in your opponent's GY; banish it. You can only use each effect of ""Adamancipator Risen - Raptite"" once per turn.",2200.0,2800.0,6.0,Rock,WIND,,Adamancipator,,
128,Adamancipator Seeker,Tuner Monster,"If you control an ""Adamancipator"" monster, except ""Adamancipator Seeker"": You can Special Summon this card from your hand. During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Level 4 or lower non-Tuner Rock monster, also place the rest on the bottom of your Deck in any order. You can only use each effect of ""Adamancipator Seeker"" once per turn.",1200.0,1000.0,2.0,Rock,EARTH,,Adamancipator,,
132,Adhesive Explosive,Effect Monster,"Before damage calculation, if this card was attacked by an opponent's monster and was in face-down Defense Position at the start of the Damage Step: Equip this card to the attacking monster. Then, during your opponent's next Standby Phase, destroy the monster this card is equipped to.",1000.0,1000.0,3.0,Machine,WIND,,,,
133,"Adreus, Keeper of Armageddon",XYZ Monster,"2 Level 5 monsters
Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up card your opponent controls; destroy it.",2600.0,1700.0,5.0,Fiend,DARK,,,,
134,Adularia of the Moonlit Water,Effect Monster,"If a face-up card is in your Spell & Trap Zone, you can Special Summon this card (from your hand). You can only Special Summon ""Adularia of the Moonlit Water"" once per turn this way. Gains 600 ATK/DEF for each face-up Spell/Trap on the field. You can send 2 face-up cards from your Spell & Trap Zone to the GY; send 1 Level 4 or lower monster from your Deck to the GY. You can only use this effect of ""Adularia of the Moonlit Water"" once per turn.",1000.0,1000.0,5.0,Spellcaster,WATER,,,,
138,Advanced Crystal Beast Amber Mammoth,Effect Monster,"If ""Advanced Dark"" is not in the Field Zone, send this monster to the GY. Once per turn, when your opponent activates a card or effect that targets your ""Advanced Crystal Beast"" card(s) and/or ""Advanced Dark"" (Quick Effect): You can negate the activation. Once per turn, when your ""Advanced Crystal Beast"" monster is targeted for an attack: You can negate the attack. If this face-up card is destroyed in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the GY.",1700.0,1600.0,4.0,Beast,EARTH,,Advanced Crystal Beast,,
139,Advanced Crystal Beast Amethyst Cat,Effect Monster,"If ""Advanced Dark"" is not in the Field Zone, send this monster to the GY. Your ""Advanced Crystal Beast"" monsters can attack directly, but when they do so using this effect, the battle damage inflicted to your opponent is halved. If this face-up card is destroyed in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the GY.",1200.0,400.0,3.0,Beast,EARTH,,Advanced Crystal Beast,,
140,Advanced Crystal Beast Cobalt Eagle,Effect Monster,"If ""Advanced Dark"" is not in the Field Zone, send this monster to the GY. You can send this card from your hand or field to the GY; add 1 ""Advanced Dark"" from your Deck to your hand. Once per turn: You can target 1 ""Advanced Crystal Beast"" card you control; either return it to the hand or place it on the top of the Deck. If this face-up card is destroyed in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the GY.",1400.0,800.0,4.0,Winged Beast,WIND,,Advanced Crystal Beast,,
141,Advanced Crystal Beast Emerald Tortoise,Effect Monster,"If ""Advanced Dark"" is not in the Field Zone, send this monster to the GY. Once per turn (Quick Effect): You can target 1 face-up monster on the field; change its battle position. If this face-up card is destroyed in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the GY.",600.0,2000.0,3.0,Aqua,WATER,,Advanced Crystal Beast,,
142,Advanced Crystal Beast Ruby Carbuncle,Effect Monster,"If ""Advanced Dark"" is not in the Field Zone, send this monster to the GY. If this face-up card is destroyed in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the GY. If this card is treated as a Continuous Spell: You can Special Summon this card, then you can Special Summon as many ""Advanced Crystal Beast"" Monster Cards as possible from your Spell & Trap Zone. You can only use this effect of ""Advanced Crystal Beast Ruby Carbuncle"" once per turn.",300.0,300.0,3.0,Fairy,LIGHT,,Advanced Crystal Beast,,
143,Advanced Crystal Beast Sapphire Pegasus,Effect Monster,"If ""Advanced Dark"" is not in the Field Zone, send this monster to the GY. If this card is Summoned: You can place 1 of your ""Advanced Crystal Beast"" monsters that is banished, in your hand, Deck, or GY face-up in your Spell & Trap Zone as a Continuous Spell. If this face-up card is destroyed in a Monster Zone, you can place it face-up in your Spell & Trap Zone as a Continuous Spell, instead of sending it to the GY.",1800.0,1200.0,4.0,Beast,WIND,,Advanced Crystal Beast,,
